link,diff
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/AVGARR,1424
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/PLPROCESS,1425
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/DIRECTI,1426
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/PIPSQUIK,1426
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/UNQEQ,1431
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/MAXAGRY,1432
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/PERMXORITY,1437
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CHEFDINE,1438
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/HTMLTAGS,1441
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CHCOINSG,1442
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/MAKEARRAYODD,1445
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CUTPIZ,1446
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/FLAGS,1446
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/SMOKE,1450
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/SOD3,1459
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/TRIANGCL,1462
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CHEFADV,1462
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/MKGPLNKS,1467
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/APPROX2,1471
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/MGCSET,1472
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CHDOGS,1473
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/XOR_ORDER,1476
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CHEFFED,1477
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/VEGETA,1477
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/ONOZ,1482
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/ALTERNATEDIV,1483
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/JOGGING,1484
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CORTSENT,1485
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CHEFODD,1486
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/MAKEPAL,1486
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/IRSTXOR,1487
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CAOS1,1488
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/ANTIPALINDR,1488
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/CO92SUBW,1493
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/HHAL,1495
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/N1VALUES,1495
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/GCDSUBARRAYS,1498
https://www.codechef.com/practice/course/2-star-difficulty-problems/DIFF1500/problems/TOTCRT,1499
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/ODDSUM,1600
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/CHFINVNT,1607
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/DONUTS,1611
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/XOR2,1611
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/BENCHP,1611
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/DIFSTR,1612
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/MAXSUBARR,1613
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/CHEARMY,1613
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/SURVIVE,1616
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/GCDPRF,1617
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/MAXEDGES,1618
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/IOPC17C,1621
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/CONSTRRAY,1624
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/ZEBRA,1626
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/UCL,1633
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/BITTUP,1634
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/SMALLXOR,1635
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/CONCATSORT,1637
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/CHARGES,1645
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/CHEFINSQ,1646
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/RANGEASSIGN,1648
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/PERMPAL,1651
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/FIND_X,1651
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/FREQARRRET,1654
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/ORMATRIX,1656
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/FIRESC,1671
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/THREENUMBERS,1675
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/CHEFCAR,1683
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/VOWMTRX,1694
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1700/problems/FENCE,1696
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/XORMUL,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/PBATTLE,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/WEIRDSUBARR,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/FAIR_DISTRIB,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/GCDMOD,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/ARMTRN,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/ONEKING,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/LUCKPAL,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/NCOPIES,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/KFUNC,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/MAX01EVSWP,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/EOOPR,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/FIZZBUZZ2306,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/CHRL2,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/ICL1903,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/DIGITREM,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/ABREPEAT,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/STRCOMPARE,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/SUB_XOR,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/PREFIXFLIP,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/MINNOTES,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/RACINGEN,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/LEBAMBOO,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/DISTELE,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/CHEFELEC,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/RECTCNT,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/CAB,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/BRKNLIFE,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/SUMQ,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/LUNCHTIM,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/PCJ18C,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/MONKS,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/PALPALS,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/BIN_OD,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/KCON,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/CAPIMOVE,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/ZEROONE,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/SET402,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/SET302,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/KLXOR,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/ARTBALAN,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/ABX01,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/PREZ,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/CHEFHAM,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/SVRT,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/STR_REVERSE,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/TAAPLUSB,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/BWALL,
https://www.codechef.com/practice/course/3-star-difficulty-problems/DIFF1800/problems/DIGITOP,
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/BTAR,1800
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/MAGNETSORT,1804
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/S07E09,1804
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/SEGDIV,1806
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/PEPPERON,1810
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/ICL1901,1810
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/JOKRBTMN,1816
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/KAVGMAT,1817
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/EANDO,1817
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/ARRT,1818
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/CLFIBD,1819
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/OROFAND,1820
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/GOODPERM,1823
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/ADJXOR2,1827
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/MINVOTE,1830
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/BLIMP,1831
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/NOKIA,1831
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/AFLIP,1835
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/MINABS,1836
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/BINMIS,1836
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/FINDABC,1843
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/XORPROD,1845
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/CHEFRRUN,1847
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/EQLIS,1848
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/DIVREC,1848
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/RRATING,1851
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/COLGLF4,1856
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/PYTHAGORAS,1862
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/MINDSUM,1862
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/MATXOR,1864
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/BININV,1865
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/TRIPLETMIN,1868
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/SWAPNUM31,1869
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/ATAT,1870
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/MAXSUMPERM,1873
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/EQUALHAMMING,1873
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/PERMEX,1874
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/ALT,1878
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/DUMBLEDORE,1885
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/ARRFILL,1887
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/JS,1888
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/NUMCOMP1,1893
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/CHEFSHIP,1894
https://www.codechef.com/practice/course/4-star-difficulty-problems/DIFF1900/problems/TREECLR,1898
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MXFACS,2006
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ELWINTER,2007
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/REMSUBARR,2007
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ALTSUFF,2011
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ROPASCI,2013
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/PALIXOR,2014
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/DISTK,2015
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/PRIMEFACDIV,2016
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/QNUMBER,2026
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAXANDOR,2028
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/NOSEQ,2031
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/GOLMINE,2033
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CONSADD,2038
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/KPAL,2038
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SYMARRSWAP,2041
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MOUNTAIN,2047
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/NOPALINDROME,2054
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAXREMOV,2057
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SPCP6,2062
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/PARPER,2066
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/AGCY,2072
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/BURGER,2072
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SUMARRAY,2077
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/EQUIVALENT,2087
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SEGTHREE,2089
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/FPE,2094
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/RECHEND,2095
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/TRPTSTIC,2095
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/LCMMANIA,2098
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SUBARRAYXOR,2101
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAJIK,2105
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/TRAVELLING,2108
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAXIMALEXP,2127
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/INTARR,2145
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAXVAC,2147
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SQRTCBRT,2150
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/LEXILARGEST,2151
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/AWESUM_OR,2152
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MUSROD,2160
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SUBSBIN,2161
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CHEFSHOPPING,2164
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/DIVBY3,2164
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SEQGOODNESS,2167
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MINIMUMOP,2170
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CCD,2171
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/EXPVALUE,2177
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CENS20A,2179
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SSO,2181
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/DLTNODE,2190
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MEXYARR,2190
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/VSTRING,2194
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/PYRAMIDMOVES,2194
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CHINSM,2197
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/PARPERM,2202
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ICM2003,2206
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CIRMERGE,2208
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ANUMLA,2212
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/STROPERS,2220
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/DIANE,2221
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/COPAR,2235
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/EXISTENCEOFX,2235
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/DIST_VALS,2236
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/TSHIRTS,2242
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ANTSCHEF,2244
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ALIKE_THEM,2245
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/INTREP,2251
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAX1S,2255
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SUMOFCUBE,2259
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/KSUM,2260
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ABCSTR,2264
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ASHIGIFT,2265
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/LONGESTARRAY,2267
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ASH57,2271
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CS2023_404,2296
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ALTDIA,2300
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SPOOKYSEQ,2304
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SUMXOR2,2306
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CHESUB,2306
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CHEFFFUNC,2316
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MERGEBS,2318
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/REDGREEN,2319
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAKEPAL3,2322
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SWAPGAME,2323
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ABROADS,2324
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SIMPLEARRAY,2326
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CHEFQUE,2327
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CANDIES3,2329
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SPLITMIN,2347
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/KEEPOUT,2347
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SPTREE,2350
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/TWOAVG,2353
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/RIFFLES,2360
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CHANDWEIGHT,2368
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CLASSES,2379
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/TDISTS,2383
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/WRDVLS,2393
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CNCTCT,2417
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CONSTANARRAY,2419
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ONEORALL,2420
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SMALLESTDIFF,2421
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/GCD_QUERIES,2422
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/TWOCOUNTERS,2425
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/ADJFLIP,2426
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MAXCYCSHIFT,2444
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/BALSUFF,2447
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/GSEQ,2451
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/DEQUEUE,2463
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/SQUAR,2470
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/MEXSUB,2494
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/CHEF7UP,2494
https://www.codechef.com/practice/course/5-star-and-above-problems/DIFF2500/problems/EXPECTEDSUM,2495
